file_name,gt_bboxes,type
illumination_00629,"[[500 383  53  67]
 [661 387  23  29]
 [662 422  23  33]
 [702 400  20  22]
 [764 397  22  26]
 [918 396  22  30]
 [888 393  20  24]
 [738 369  17  19]
 [341 274  28  40]
 [140 493  55  83]
 [488 312  12  24]]",illumination
illumination_00630,[[611 141  70  94]],illumination
illumination_00631,"[[242  85  86  91]
 [535 130  68  73]
 [742 286  45  52]
 [864 263  50  59]]",illumination
illumination_00632,"[[525 231  62  72]
 [670 320  11  12]
 [846 310  13  13]
 [727 315  16  11]]",illumination
illumination_00633,"[[923 243  17  17]
 [340 243  13  19]
 [236 259  16  11]
 [593 243  16  18]
 [627 251  14  17]
 [315 263  12  18]]",illumination
illumination_00634,"[[173 355  44  62]
 [621 108 100 127]
 [940 340  31  34]
 [322 464  31  45]
 [386 473  24  42]
 [289 498  24  24]
 [453 465  29  37]]",illumination
illumination_00635,"[[768 395  23  33]
 [706 408  19  17]
 [659 424  21  32]
 [665 384  21  26]
 [495 311  19  26]
 [501 383  34  66]
 [891 393  19  26]
 [738 369  15  17]
 [346 277  14  37]]",illumination
illumination_00636,[[218 119  67 165]],illumination
illumination_00637,"[[537 293  29  38]
 [301 331  18  23]
 [390 350  15  18]
 [939 341  15  24]
 [228 346  13  17]]",illumination
illumination_00638,"[[525 138  29  56]
 [566 188  17  29]
 [637 192  16  26]
 [ 46 210  13  15]
 [868 195  20  25]
 [833 213  14  18]
 [958 202  11  15]]",illumination
illumination_00639,[[353 145 190 287]],illumination
illumination_00640,"[[436  42  47  83]
 [393 138  44  60]
 [274 272  38  39]
 [196 346  31  32]
 [262 168  25  39]
 [136 180  35  48]
 [ 42 203  30  32]
 [ 91 130  20  26]
 [644 206  23  82]
 [235 175  11  22]]",illumination
illumination_00641,"[[497 136  55  71]
 [777  30  40  56]
 [915  40  36  47]
 [988  56  34  55]]",illumination
illumination_00642,"[[247 220  30  44]
 [696 316  20  21]
 [287 257  25  52]]",illumination
illumination_00643,"[[363  94  99 126]
 [910 275  63  67]
 [803 312  29  38]]",illumination
illumination_00644,[[551 151  32  55]],illumination
illumination_00645,"[[669 129 143 199]
 [623 223  48  82]
 [345 243  43  55]
 [438 229  45  74]
 [ 77 238  39  53]]",illumination
illumination_00646,"[[532 332  27  36]
 [359 326  27  33]]",illumination
illumination_00647,[[629 369  31  41]],illumination
illumination_00648,[[108  16 457 548]],illumination
illumination_00649,"[[576  57  94 133]
 [500 537  54  77]]",illumination
illumination_00650,"[[379  82  43  52]
 [683  77  37  44]]",illumination
illumination_00651,[[  2 622 220 346]],illumination
illumination_00652,[[328 185  28  58]],illumination
illumination_00653,"[[163 234  94 122]
 [331 176  95 119]
 [487 154 127 131]]",illumination
illumination_00654,[[506 101  39  49]],illumination
illumination_00655,"[[554   3  92  74]
 [298 306  24  24]
 [461 269  70  81]]",illumination
illumination_00656,"[[437 166  75  96]
 [784 196  30  44]
 [905 195  31  39]
 [914 160  34  21]
 [948 257  30  51]
 [450 480  51 157]
 [ 98 237  41  50]
 [176 229  17  25]
 [635 257  12  21]
 [568 254  16  20]]",illumination
illumination_00657,"[[142 149  49  71]
 [881 187  15  17]]",illumination
illumination_00658,"[[276  46  54  94]
 [531  86  55  70]
 [417  68  22  28]
 [350  33  22  29]
 [399 109  24  30]
 [649 150  27  34]
 [619   5  27  26]
 [530  20  23  29]
 [753  26  31  37]
 [889  18  33  46]
 [821 133  52  69]
 [682 190  51  70]
 [454 237  42  56]
 [266 560  72  58]]",illumination
illumination_00659,[[713 139  63  95]],illumination
illumination_00660,"[[783  32  79 120]
 [566 153  70  86]
 [488 155  64  96]
 [323 142  57  74]
 [445 115  41 100]
 [247 241  49  65]
 [ 14  79  44  48]
 [198  36  45  43]
 [692  69  38  47]
 [971  75  37  46]]",illumination
illumination_00661,[[490  96  52  64]],illumination
illumination_00662,"[[591 267  31  47]
 [495 126  34  40]
 [400 222  26  51]
 [173 193  28  35]
 [113 191  27  34]]",illumination
illumination_00663,[[484 282 166 281]],illumination
illumination_00664,"[[ 89 443 115 127]
 [455 364  20  24]
 [690 370  21  24]
 [712 350  19  24]
 [737 353  17  23]
 [362 322  11  17]]",illumination
illumination_00665,"[[352 172  84  98]
 [119 282  47  62]]",illumination
illumination_00666,"[[179  52  77 135]
 [394 231  51  70]
 [633 317 107 109]
 [532 304  30  46]
 [479 250  29  53]
 [602 325  27  39]
 [958 245  28  37]]",illumination
illumination_00667,"[[678 346  47  49]
 [607 425  37  44]]",illumination
illumination_00668,"[[460 243  47  61]
 [386 133  28  67]]",illumination
illumination_00669,"[[364 127  26  34]
 [130 174  50  54]]",illumination
illumination_00670,[[537  22  57  80]],illumination
illumination_00671,[[483 826 119 141]],illumination
illumination_00672,"[[465 149  46  68]
 [256 234  27  44]
 [602 226  36  50]
 [706 238  36  58]
 [811 228  36  55]
 [594 207  20  32]
 [794 205  23  30]
 [940 233  41  50]]",illumination
illumination_00673,"[[739 268  83 107]
 [557 185  63  95]
 [344 311 101 125]
 [167 260 117 165]
 [942 398  29  46]]",illumination
illumination_00674,"[[279 130  48  69]
 [699 180  47  54]]",illumination
illumination_00675,[[365 204 297 328]],illumination
illumination_00676,"[[398 381  34  38]
 [355 413  30  32]
 [276 375  31  39]
 [179 397  29  33]]",illumination
illumination_00677,"[[348 236  31  40]
 [591 262  19  32]
 [537 421  53  60]
 [782 418 115 129]
 [103 337  32  31]
 [ 63 359  28  44]
 [819 287  20  29]
 [626 340  22  35]]",illumination
illumination_00678,[[159  27  81 138]],illumination
illumination_00679,"[[828 209  31  35]
 [773 255  20  28]
 [707 256  39  59]
 [686 225  25  36]
 [618 238  35  49]
 [557 230  31  34]
 [589 226  21  23]
 [507 231  19  29]
 [455 230  29  42]
 [184 172  44  64]
 [330 243  21  21]
 [360 241  15  15]
 [527 245  15  10]]",illumination
illumination_00680,[[692 221  67 113]],illumination
illumination_00681,[[481  71 139 224]],illumination
illumination_00682,"[[ 26 192  19  24]
 [659 195  15  25]
 [866 183  14  26]]",illumination
illumination_00683,"[[581  85 182 253]
 [454 236  93 148]]",illumination
illumination_00684,[[351 192  48  46]],illumination
illumination_00685,"[[455 358 180 288]
 [810 375 123 234]
 [228 205 118 153]]",illumination
illumination_00686,"[[ 85 299  30  37]
 [153 287  35  37]
 [216 302  57  68]
 [312 263  30  40]
 [493 292  31  41]
 [630 248  32  56]
 [452 283  21  37]]",illumination
illumination_00687,"[[574 220  93 118]
 [248 321  65  62]
 [ 90 307  20  39]]",illumination
illumination_00688,[[472 198 140 184]],illumination
illumination_00689,[[444 264 125 114]],illumination
illumination_00690,[[520 318  27  34]],illumination
illumination_00691,"[[248   2  28  41]
 [ 83 181  44  85]
 [198 208  69 106]
 [294 217  85 137]
 [375 283  84 187]
 [579 152  43  84]
 [697 160  44 100]
 [809 174  61 116]
 [986 101  37  67]
 [806  11  30  41]
 [  0 144  31  90]]",illumination
illumination_00692,"[[373 214 103 190]
 [ 38 407  89  96]
 [637 495  78  76]
 [891 419  76  91]
 [788 673  88  60]]",illumination
illumination_00693,[[548 164 141 151]],illumination
illumination_00694,"[[355 161  26  49]
 [608 163  22  33]
 [471 179  24  28]]",illumination
illumination_00695,[[458 152 219 262]],illumination
illumination_00696,"[[522 247  47  58]
 [440 283  33  40]
 [963 162  60  98]]",illumination
illumination_00697,[[467 184 226 387]],illumination
illumination_00698,[[414 162 206 304]],illumination
illumination_00699,"[[447 387  31  43]
 [524 391  28  40]
 [571 373  33  39]]",illumination
illumination_00700,"[[314  92  49  66]
 [695  91  54  61]]",illumination
illumination_02596,"[[383  87  30  31]
 [271  84  26  28]
 [167  77  25  34]
 [ 44  68  27  31]
 [ 75  83  18  27]
 [ 97  90  20  34]
 [625  88  22  33]
 [740  93  23  29]
 [860  94  23  29]
 [962  98  28  35]
 [833 104  26  34]
 [816 111  20  34]
 [939 119  19  25]
 [306 107  16  31]
 [509  71  35  36]
 [725 100  17  32]]",illumination
illumination_02593,[[343 413 102 155]],illumination
illumination_02595,"[[119 202  34  52]
 [191 209  39  44]
 [230 211  32  47]
 [384 158  36  52]
 [496 145  46  66]
 [620 151  37  57]
 [733 174  42  59]
 [819 179  43  54]]",illumination
illumination_02594,"[[258 108  49  58]
 [143 108  37  47]
 [761 261  60  72]
 [703 325  30  31]]",illumination
illumination_03145,[[150 730 334 433]],illumination
illumination_03147,"[[671  60  96 132]
 [551 504  46  49]
 [301 527  24  27]
 [243 520  28  27]
 [194 548  24  25]
 [399 567  28  32]]",illumination
illumination_03117,"[[399 385  93 104]
 [601 333  74 105]
 [ 59 394 120 109]]",illumination
illumination_03099,"[[263 339  37  52]
 [316 325  46  73]
 [483 196  94 107]
 [818 278 175 281]]",illumination
illumination_03105,[[408 132 134 163]],illumination
illumination_03123,"[[362 357  60  65]
 [540 380  66  68]]",illumination
illumination_03106,[[301 102  33  72]],illumination
illumination_03115,[[143 311 439 253]],illumination
illumination_03113,[[236 279 145 144]],illumination
illumination_03126,"[[279  92 107 142]
 [542 245  52  97]
 [890 188  70 149]]",illumination
illumination_03144,"[[637 149  23  44]
 [451 169  16  24]]",illumination
illumination_03134,[[496 225  30  39]],illumination
illumination_03149,[[499 122 106 128]],illumination
illumination_03127,"[[543 352  86  99]
 [642 259  44  55]
 [776 274  43  57]]",illumination
illumination_03104,[[379  11 276 368]],illumination
illumination_03116,"[[342 583  25  25]
 [465 606  22  33]
 [797 535  18  28]]",illumination
illumination_03138,"[[463 177  46  48]
 [630 126  45  50]]",illumination
illumination_03112,[[347 579 459 571]],illumination
illumination_03108,[[655 904  45  69]],illumination
illumination_03109,"[[522 201  78  91]
 [ 75 317  44  60]
 [977 324  45  70]
 [477 288  43  32]]",illumination
illumination_03125,"[[214 274  18  26]
 [329 237  19  29]
 [575 210  10  17]
 [281 315  20  28]
 [419 328  22  31]
 [478 278  27  39]
 [567 329  16  26]
 [629 327  24  30]
 [778 267  17  22]
 [832 271  19  22]
 [875 311  28  36]
 [824 305  24  37]]",illumination
illumination_03141,"[[522  20  37  49]
 [662  19  10  15]]",illumination
illumination_03130,"[[147 158  27  32]
 [ 72 150  32  40]
 [230 158  28  28]
 [188 151  18  22]
 [554 168  15  15]]",illumination
illumination_03100,[[190 190 123 130]],illumination
illumination_03129,[[409 219 112 118]],illumination
illumination_03139,"[[816 121  33  38]
 [681 107  34  41]
 [549 126  22  30]
 [379  70  40  77]
 [255 136  33  61]]",illumination
illumination_03103,[[722 198 121 169]],illumination
illumination_03107,[[672 186 109 132]],illumination
illumination_03131,"[[470 212  22  37]
 [492 208  23  39]]",illumination
illumination_03122,[[381 190 126 210]],illumination
illumination_03118,[[221  13 568 619]],illumination
illumination_03142,[[320 349 361 480]],illumination
illumination_03120,"[[409  49  26  42]
 [517  83  24  31]
 [686  79  26  35]
 [766  85  21  32]
 [535 183  27  32]
 [612 192  24  39]
 [ 97  85  20  35]
 [ 83  44  30  38]
 [496 177  19  21]]",illumination
illumination_03137,"[[221 273  44  56]
 [858 355  16  71]]",illumination
illumination_03114,[[476 113 381 303]],illumination
illumination_03132,[[360  90 307 380]],illumination
illumination_03135,[[702  67  81 134]],illumination
illumination_03102,[[448 559 184 231]],illumination
illumination_03119,"[[285 183  24  27]
 [551 158  25  31]
 [595 142  17  22]
 [468  97  13  17]
 [166 176  15  19]]",illumination
illumination_03136,"[[628  78  47  73]
 [833  70  41  58]]",illumination
illumination_03150,[[211 311 207 230]],illumination
illumination_03140,"[[616 140  37  44]
 [725 153  37  44]
 [835  76  53  69]]",illumination
illumination_03111,[[280 260  42  78]],illumination
illumination_03110,"[[192 406  21  30]
 [126 395  19  20]
 [163 391  18  20]]",illumination
illumination_03146,"[[482 199  83 110]
 [759 343  41 115]
 [280  95 105 123]]",illumination
illumination_03148,[[573 128 117 130]],illumination
illumination_03143,"[[117 202 104  99]
 [276 170  89 212]]",illumination
illumination_03121,"[[754 264  25  40]
 [597 238  24  36]
 [689 297  18  24]
 [868 299  18  23]
 [441 277  26  39]
 [540 294  19  27]
 [347 324  20  23]
 [183 313  20  23]
 [299 266  14  31]]",illumination
illumination_03124,"[[228 197 136 232]
 [582 138 158 369]]",illumination
illumination_03101,"[[872 135  45  79]
 [319 325  28  33]
 [384 315  25  41]
 [519 414  13  23]]",illumination
illumination_03098,[[550 417  12  16]],illumination
illumination_03337,"[[349  94  37  50]
 [147 218  14  15]
 [ 58 220  11  14]
 [560 219  12  12]
 [532 225   8   8]
 [ 19 230   6   9]
 [102 243   6   8]
 [423 224   6   8]
 [600 227   5   7]
 [650 225   5   7]
 [988 208   7   6]]",illumination
illumination_03316,[[340 116  35  67]],illumination
illumination_03359,"[[ 61 215  35  45]
 [155 228  24  29]
 [585 224  27  39]
 [499 337  28  32]
 [832 341  33  64]
 [641 324  46  38]
 [733 294  29  44]
 [756 246  33  53]
 [916 256  33  39]
 [512 316  38  19]
 [445 276  16  14]
 [414 251  12  15]
 [644 256  24  28]]",illumination
illumination_03397,[[387  74 173 194]],illumination
illumination_03347,"[[434 266  58  55]
 [ 77 240  30  42]
 [295 308  31  32]]",illumination
illumination_03334,"[[343 405  18  22]
 [313 418  13  25]
 [590 444  10  11]
 [578 451   9  12]]",illumination
illumination_03298,[[199  61 393 452]],illumination
illumination_03348,"[[267 930  18  19]
 [302 922  18  18]
 [207 903  13  14]
 [734 950  18  21]
 [151 931  16  17]
 [368 949  24  40]
 [396 942  25  41]
 [787 976  24  30]
 [915 984  14  21]]",illumination
illumination_03375,"[[379 186  35  55]
 [574 255  39  48]]",illumination
illumination_03296,"[[ 974  427   17   16]
 [ 859  469   14   17]
 [ 779  406   11   13]
 [ 946  409    9   12]
 [1010  415    7   14]
 [  11  360    8   13]
 [  74  399    5   10]
 [ 106  394    7   11]
 [ 128  398    5    6]
 [ 148  410    5    6]
 [ 168  400    5    7]
 [ 199  388    5    9]
 [ 235  406    4    6]
 [ 158  446    7   15]]",illumination
illumination_03353,"[[855 250  52  63]
 [707 231  30  46]
 [594 265  32  37]
 [265 275  45  44]
 [489 270  26  44]
 [153 295  23  35]
 [367 346  12  17]
 [335 321  14  20]
 [ 44 329  20  23]
 [ 30 378   9  19]
 [  8 370  16  31]
 [962 279  19  27]
 [521 297  15  21]]",illumination
illumination_03302,"[[317 201  27  43]
 [137 219  27  46]]",illumination
illumination_03379,"[[603 422  72  94]
 [835 416  64  84]
 [271 379  22  29]
 [432 429  22  20]
 [334 378  15  19]
 [410 374  15  24]
 [537 391  23  21]
 [706 398  20  26]
 [787 405  17  16]
 [674 396  22  20]
 [644 397  17  22]
 [628 387  19  19]
 [739 410  12  14]
 [508 393  14  14]
 [431 385  11  11]
 [446 391  14  11]
 [382 387  11  13]
 [472 389  13  15]
 [491 387  12  21]
 [519 395  16  14]
 [562 381  23  25]]",illumination
illumination_03299,"[[775 409  21  34]
 [566 428  23  30]
 [464 337  32  37]
 [215 328  32  31]
 [  1 317  19  39]
 [877 319  24  38]]",illumination
illumination_03393,"[[715 132  24  34]
 [814 148  25  30]
 [222 239  15  19]
 [ 84 258  17  18]]",illumination
illumination_03343,"[[655 266  14  25]
 [669 269  12  25]
 [349 302  15  26]
 [329 298  14  17]]",illumination
illumination_03306,"[[583 134  75 215]
 [492 142  87 176]]",illumination
illumination_03414,"[[538 322  28  37]
 [685 357  24  31]
 [ 61 344  45  60]
 [191 401  31  54]
 [220 286  14  27]
 [444 300  17  25]
 [903 310  11  17]
 [816 293  13  18]
 [681 300   8  12]
 [380 297  10  19]
 [238 299   8  10]
 [151 292   8  21]
 [120 280  13  19]]",illumination
illumination_03317,[[340 254 123 243]],illumination
illumination_03404,"[[168  73 138 216]
 [560 204  91 219]
 [792 238 153 214]]",illumination
illumination_03324,"[[221 228  29  49]
 [595 211  46  52]]",illumination
illumination_03295,"[[281 288  16  16]
 [618 266  18  16]
 [713 264  19  24]
 [395 267  18  20]
 [357 269  23  23]]",illumination
illumination_03381,"[[516 244  26  76]
 [618 282  29  55]]",illumination
illumination_03329,[[544 253  32  50]],illumination
illumination_03399,[[289 136  54  66]],illumination
illumination_03408,[[492 223  32  31]],illumination
illumination_03373,[[497 191  27  29]],illumination
illumination_03362,"[[308 597  19  23]
 [297 463  13  14]
 [389 958  23  27]
 [333 453   9  21]]",illumination
illumination_03336,[[441 237  54  63]],illumination
illumination_03394,"[[687 139  39  58]
 [813 111  40  57]]",illumination
illumination_03293,"[[715  74 124 161]
 [527  86  80 104]
 [620 125  51  81]
 [296  52 132 151]
 [113  23  92 108]]",illumination
illumination_03309,"[[271 360 121 183]
 [570 172 144 236]]",illumination
illumination_03333,"[[196 161  28  39]
 [403 294  38  38]]",illumination
illumination_03319,"[[370 302  37  50]
 [550 112  17  23]
 [530 287  36  39]
 [623  54  38  49]
 [891 120  17  23]
 [913 111  16  20]
 [ 49 103  13  19]
 [283 138  14  20]
 [264 129  11  18]
 [506 118   5  11]]",illumination
